rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
747048,1632451,FN_below_threshold,0.001699790,1,0,OPTC h201 attack,1,0.001699790,-0.000000000,MESSAGE,6d65260e-3793-4d72-9b7d-ae6e3d51fbaa,1569258820232000000,2019-09-23 13:13:40.232000 EDT,2019-09-23 13:13:13.566000000~2019-09-23 13:14:33.891000000,src,1632451,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51320,netflow 132.197.158.98:80->142.20.56.202:51320,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747049,1615784,FN_below_threshold,0.001699671,1,0,OPTC h201 attack,1,0.001699671,-0.000000000,MESSAGE,a8c510c8-0ba7-4679-ae0d-a0140adb8a19,1569256267106000000,2019-09-23 12:31:07.106000 EDT,2019-09-23 12:29:50.453000000~2019-09-23 12:31:12.185000000,src,1615784,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50797,netflow 132.197.158.98:80->142.20.56.202:50797,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747050,1590440,FN_below_threshold,0.001699314,1,0,OPTC h201 attack,1,0.001699314,-0.000000000,MESSAGE,c8e80ca0-7347-48cc-9751-c6cbee78f936,1569252375593000000,2019-09-23 11:26:15.593000 EDT,2019-09-23 11:25:53.724000000~2019-09-23 11:26:54.466000000,src,1590440,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49204,netflow 132.197.158.98:80->142.20.56.202:49204,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747051,1621683,FN_below_threshold,0.001699195,1,0,OPTC h201 attack,1,0.001699195,-0.000000000,MESSAGE,30008f6d-54e7-43c7-abb5-93ebd9a63f09,1569257155595000000,2019-09-23 12:45:55.595000 EDT,2019-09-23 12:44:54.677000000~2019-09-23 12:46:00.966000000,src,1621683,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50986,netflow 132.197.158.98:80->142.20.56.202:50986,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747052,1619236,FN_below_threshold,0.001699076,1,0,OPTC h201 attack,1,0.001699076,-0.000000000,MESSAGE,c636ca6f-a847-4c4b-bf40-b2561b4e3eb8,1569256740027000000,2019-09-23 12:39:00.027000 EDT,2019-09-23 12:38:17.292000000~2019-09-23 12:39:32.429000000,src,1619236,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50904,netflow 132.197.158.98:80->142.20.56.202:50904,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747053,1615478,FN_below_threshold,0.001699076,1,0,OPTC h201 attack,1,0.001699076,-0.000000000,MESSAGE,6e6da08b-9f03-48ec-8dbc-3bab13b66c1d,1569256104749000000,2019-09-23 12:28:24.749000 EDT,2019-09-23 12:27:59.008000000~2019-09-23 12:29:50.453000000,src,1615478,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50766,netflow 132.197.158.98:80->142.20.56.202:50766,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747057,1608441,FN_below_threshold,0.001698243,1,0,OPTC h201 attack,1,0.001698243,-0.000000000,MESSAGE,d14c36af-5b1b-4f95-840d-b4b6bc847d8e,1569255008857000000,2019-09-23 12:10:08.857000 EDT,2019-09-23 12:09:03.326000000~2019-09-23 12:10:46.048000000,src,1608441,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50531,netflow 132.197.158.98:80->142.20.56.202:50531,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747059,1634194,FN_below_threshold,0.001698124,1,0,OPTC h201 attack,1,0.001698124,-0.000000000,MESSAGE,660cd56d-5231-4c5b-8663-ba3971ee13e5,1569259007129000000,2019-09-23 13:16:47.129000 EDT,2019-09-23 13:15:55.056000000~2019-09-23 13:17:10.795000000,src,1634194,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51361,netflow 132.197.158.98:80->142.20.56.202:51361,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747060,1623498,FN_below_threshold,0.001698124,1,0,OPTC h201 attack,1,0.001698124,-0.000000000,MESSAGE,4efe846a-4bf0-4f46-9f1e-3316de6884ac,1569257512003000000,2019-09-23 12:51:52.003000 EDT,2019-09-23 12:51:17.342000000~2019-09-23 12:52:31.451000000,src,1623498,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51054,netflow 132.197.158.98:80->142.20.56.202:51054,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747063,1615568,FN_below_threshold,0.001697767,1,0,OPTC h201 attack,1,0.001697767,-0.000000000,MESSAGE,081dc9d3-a0cb-4805-aade-a43c94c372ba,1569256141079000000,2019-09-23 12:29:01.079000 EDT,2019-09-23 12:27:59.008000000~2019-09-23 12:29:50.453000000,src,1615568,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50773,netflow 132.197.158.98:80->142.20.56.202:50773,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747065,1635190,FN_below_threshold,0.001696934,1,0,OPTC h201 attack,1,0.001696934,-0.000000000,MESSAGE,25bfa591-6c26-4478-84b7-adaca7fae0ea,1569259187025000000,2019-09-23 13:19:47.025000 EDT,2019-09-23 13:18:41.065000000~2019-09-23 13:20:09.994000000,src,1635190,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51399,netflow 132.197.158.98:80->142.20.56.202:51399,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747066,1616419,FN_below_threshold,0.001696815,1,0,OPTC h201 attack,1,0.001696815,-0.000000000,MESSAGE,7d6845c5-78e0-4aa3-8e0f-e30354890e3f,1569256389718000000,2019-09-23 12:33:09.718000 EDT,2019-09-23 12:32:15.104000000~2019-09-23 12:33:19.316000000,src,1616419,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50821,netflow 132.197.158.98:80->142.20.56.202:50821,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747068,1617036,FN_below_threshold,0.001696458,1,0,OPTC h201 attack,1,0.001696458,-0.000000000,MESSAGE,8a0ef14f-97a1-42cd-8b2c-2bb7a61ad2ff,1569256469867000000,2019-09-23 12:34:29.867000 EDT,2019-09-23 12:34:28.006000000~2019-09-23 12:35:38.205000000,src,1617036,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50846,netflow 132.197.158.98:80->142.20.56.202:50846,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747071,1635738,FN_below_threshold,0.001695982,1,0,OPTC h201 attack,1,0.001695982,-0.000000000,MESSAGE,0139f0e7-2a2a-4c77-a7d0-465a257e8e54,1569259282303000000,2019-09-23 13:21:22.303000 EDT,2019-09-23 13:20:10.046000000~2019-09-23 13:21:29.077000000,src,1635738,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51421,netflow 132.197.158.98:80->142.20.56.202:51421,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747073,1614575,FN_below_threshold,0.001695506,1,0,OPTC h201 attack,1,0.001695506,-0.000000000,MESSAGE,9318e3a2-0b3a-4b02-bcc7-9f7b7f6f773a,1569255942178000000,2019-09-23 12:25:42.178000 EDT,2019-09-23 12:25:19.428000000~2019-09-23 12:26:43.097000000,src,1614575,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50734,netflow 132.197.158.98:80->142.20.56.202:50734,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747076,1620455,FN_below_threshold,0.001695149,1,0,OPTC h201 attack,1,0.001695149,-0.000000000,MESSAGE,d93d071b-6975-4f9c-97be-bdb9bc834e63,1569257030193000000,2019-09-23 12:43:50.193000 EDT,2019-09-23 12:43:41.936000000~2019-09-23 12:44:54.677000000,src,1620455,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50962,netflow 132.197.158.98:80->142.20.56.202:50962,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747077,1610934,FN_below_threshold,0.001694911,1,0,OPTC h201 attack,1,0.001694911,-0.000000000,MESSAGE,18ea8b43-6822-4c29-ae8e-6f6530ae2c26,1569255391497000000,2019-09-23 12:16:31.497000 EDT,2019-09-23 12:15:31.849000000~2019-09-23 12:16:33.166000000,src,1610934,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50606,netflow 132.197.158.98:80->142.20.56.202:50606,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747078,1633363,FN_below_threshold,0.001694792,1,0,OPTC h201 attack,1,0.001694792,-0.000000000,MESSAGE,4a57ff33-9352-49d9-b92c-6fe3c469816d,1569258933111000000,2019-09-23 13:15:33.111000 EDT,2019-09-23 13:14:33.893000000~2019-09-23 13:15:55.053000000,src,1633363,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51347,netflow 132.197.158.98:80->142.20.56.202:51347,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747079,1619850,FN_below_threshold,0.001694792,1,0,OPTC h201 attack,1,0.001694792,-0.000000000,MESSAGE,7b2513a6-cda4-4b0f-ad2f-f3260dd80539,1569256854204000000,2019-09-23 12:40:54.204000 EDT,2019-09-23 12:40:50.462000000~2019-09-23 12:41:58.839000000,src,1619850,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50926,netflow 132.197.158.98:80->142.20.56.202:50926,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747080,1617710,FN_below_threshold,0.001694792,1,0,OPTC h201 attack,1,0.001694792,-0.000000000,MESSAGE,db27f40d-70c0-4dea-b5db-09eb50cd72b5,1569256543098000000,2019-09-23 12:35:43.098000 EDT,2019-09-23 12:35:38.213000000~2019-09-23 12:37:11.239000000,src,1617710,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50860,netflow 132.197.158.98:80->142.20.56.202:50860,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747081,1620701,FN_below_threshold,0.001694554,1,0,OPTC h201 attack,1,0.001694554,-0.000000000,MESSAGE,04f25c92-f2a5-4f57-92a6-bbd90c553290,1569257076741000000,2019-09-23 12:44:36.741000 EDT,2019-09-23 12:43:41.936000000~2019-09-23 12:44:54.677000000,src,1620701,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50971,netflow 132.197.158.98:80->142.20.56.202:50971,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747094,1623622,FN_below_threshold,0.001693721,1,0,OPTC h201 attack,1,0.001693721,-0.000000000,MESSAGE,36dc9456-073e-4fa5-832d-3f1d2e374d00,1569257540556000000,2019-09-23 12:52:20.556000 EDT,2019-09-23 12:51:17.342000000~2019-09-23 12:52:31.451000000,src,1623622,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51060,netflow 132.197.158.98:80->142.20.56.202:51060,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747095,1636470,FN_below_threshold,0.001693364,1,0,OPTC h201 attack,1,0.001693364,-0.000000000,MESSAGE,35737bb9-8a28-4f75-a3bf-a56d61e7b2e3,1569259458804000000,2019-09-23 13:24:18.804000 EDT,2019-09-23 13:23:15.578000000~2019-09-23 13:24:55.215000000,src,1636470,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51471,netflow 132.197.158.98:80->142.20.56.202:51471,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747097,1634779,FN_below_threshold,0.001693007,1,0,OPTC h201 attack,1,0.001693007,-0.000000000,MESSAGE,55592971-2ef8-4a2a-8784-2daae0362701,1569259075054000000,2019-09-23 13:17:55.054000 EDT,2019-09-23 13:17:10.796000000~2019-09-23 13:18:40.619000000,src,1634779,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51374,netflow 132.197.158.98:80->142.20.56.202:51374,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747099,1608938,FN_below_threshold,0.001692769,1,0,OPTC h201 attack,1,0.001692769,-0.000000000,MESSAGE,5b2a53d9-7c91-431a-9497-9df9220d737f,1569255114324000000,2019-09-23 12:11:54.324000 EDT,2019-09-23 12:10:46.103000000~2019-09-23 12:12:02.982000000,src,1608938,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50553,netflow 132.197.158.98:80->142.20.56.202:50553,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747100,1632554,FN_below_threshold,0.001692531,1,0,OPTC h201 attack,1,0.001692531,-0.000000000,MESSAGE,d7077a7a-6fe8-4b0c-a25f-5c33d9b0646f,1569258841117000000,2019-09-23 13:14:01.117000 EDT,2019-09-23 13:13:13.566000000~2019-09-23 13:14:33.891000000,src,1632554,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51324,netflow 132.197.158.98:80->142.20.56.202:51324,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747101,1630765,FN_below_threshold,0.001692531,1,0,OPTC h201 attack,1,0.001692531,-0.000000000,MESSAGE,172652c7-b503-4ce2-8ade-20dae301d9fa,1569258518008000000,2019-09-23 13:08:38.008000 EDT,2019-09-23 13:08:03.075000000~2019-09-23 13:09:31.202000000,src,1630765,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51259,netflow 132.197.158.98:80->142.20.56.202:51259,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747102,1592280,FN_below_threshold,0.001692531,1,0,OPTC h201 attack,1,0.001692531,-0.000000000,MESSAGE,2d9c0f6f-8bb5-44a6-ab29-614762bfafbd,1569252754923000000,2019-09-23 11:32:34.923000 EDT,2019-09-23 11:32:03.083000000~2019-09-23 11:33:13.506000000,src,1592280,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49297,netflow 132.197.158.98:80->142.20.56.202:49297,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747103,1596588,FN_below_threshold,0.001692412,1,0,OPTC h201 attack,1,0.001692412,-0.000000000,MESSAGE,880a22fe-9fc4-41a6-8d5e-2bb6f05c0ccd,1569253196142000000,2019-09-23 11:39:56.142000 EDT,2019-09-23 11:39:17.931000000~2019-09-23 11:40:27.374000000,src,1596588,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49753,netflow 132.197.158.98:80->142.20.56.202:49753,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747107,1612766,FN_below_threshold,0.001691817,1,0,OPTC h201 attack,1,0.001691817,-0.000000000,MESSAGE,7854dede-0d2a-4302-83ae-b51b25c25354,1569255728884000000,2019-09-23 12:22:08.884000 EDT,2019-09-23 12:21:53.101000000~2019-09-23 12:23:02.346000000,src,1612766,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50671,netflow 132.197.158.98:80->142.20.56.202:50671,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747108,1625426,FN_below_threshold,0.001691222,1,0,OPTC h201 attack,1,0.001691222,-0.000000000,MESSAGE,5f84ab27-0802-44c1-b854-e7d04d18bfd6,1569257789984000000,2019-09-23 12:56:29.984000 EDT,2019-09-23 12:56:15.393000000~2019-09-23 12:57:23.548000000,src,1625426,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51109,netflow 132.197.158.98:80->142.20.56.202:51109,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747109,1620655,FN_below_threshold,0.001691103,1,0,OPTC h201 attack,1,0.001691103,-0.000000000,MESSAGE,56943585-e5ac-40e4-9c7e-8bfb1c1094cc,1569257066422000000,2019-09-23 12:44:26.422000 EDT,2019-09-23 12:43:41.936000000~2019-09-23 12:44:54.677000000,src,1620655,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50969,netflow 132.197.158.98:80->142.20.56.202:50969,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747111,1635039,FN_below_threshold,0.001690151,1,0,OPTC h201 attack,1,0.001690151,-0.000000000,MESSAGE,4aecd630-a740-4be7-a8e7-b40caae4c46a,1569259138391000000,2019-09-23 13:18:58.391000 EDT,2019-09-23 13:18:41.065000000~2019-09-23 13:20:09.994000000,src,1635039,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51386,netflow 132.197.158.98:80->142.20.56.202:51386,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747112,1622563,FN_below_threshold,0.001690151,1,0,OPTC h201 attack,1,0.001690151,-0.000000000,MESSAGE,2ec5f7b7-44e0-4ffc-9cf8-bf22909222fb,1569257279138000000,2019-09-23 12:47:59.138000 EDT,2019-09-23 12:47:06.223000000~2019-09-23 12:48:30.043000000,src,1622563,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51009,netflow 132.197.158.98:80->142.20.56.202:51009,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747114,1634975,FN_below_threshold,0.001689794,1,0,OPTC h201 attack,1,0.001689794,-0.000000000,MESSAGE,d2ce4d82-d878-4d0a-b926-d57c38f20f87,1569259133261000000,2019-09-23 13:18:53.261000 EDT,2019-09-23 13:18:41.065000000~2019-09-23 13:20:09.994000000,src,1634975,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51385,netflow 132.197.158.98:80->142.20.56.202:51385,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747115,1611222,FN_below_threshold,0.001689318,1,0,OPTC h201 attack,1,0.001689318,-0.000000000,MESSAGE,8dcc3f52-bce7-4bf6-a7ec-b13adb16a282,1569255417422000000,2019-09-23 12:16:57.422000 EDT,2019-09-23 12:16:33.166000000~2019-09-23 12:17:44.528000000,src,1611222,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50611,netflow 132.197.158.98:80->142.20.56.202:50611,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747116,1616168,FN_below_threshold,0.001688842,1,0,OPTC h201 attack,1,0.001688842,-0.000000000,MESSAGE,654109b1-5096-4749-91c0-dbe716b9eadb,1569256325106000000,2019-09-23 12:32:05.106000 EDT,2019-09-23 12:31:12.274000000~2019-09-23 12:32:15.083000000,src,1616168,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50808,netflow 132.197.158.98:80->142.20.56.202:50808,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747119,1616578,FN_below_threshold,0.001688604,1,0,OPTC h201 attack,1,0.001688604,-0.000000000,MESSAGE,03afbb96-458e-4af3-bae4-19a5c4049faf,1569256412251000000,2019-09-23 12:33:32.251000 EDT,2019-09-23 12:33:19.317000000~2019-09-23 12:34:28.004000000,src,1616578,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50835,netflow 132.197.158.98:80->142.20.56.202:50835,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747120,1608751,FN_below_threshold,0.001688366,1,0,OPTC h201 attack,1,0.001688366,-0.000000000,MESSAGE,e2117300-a0fa-4ed3-902a-172dffb6910f,1569255065751000000,2019-09-23 12:11:05.751000 EDT,2019-09-23 12:10:46.103000000~2019-09-23 12:12:02.982000000,src,1608751,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50543,netflow 132.197.158.98:80->142.20.56.202:50543,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747121,1619112,FN_below_threshold,0.001688247,1,0,OPTC h201 attack,1,0.001688247,-0.000000000,MESSAGE,0accac1f-dbb0-4b67-8a2f-7644d0a63d32,1569256719487000000,2019-09-23 12:38:39.487000 EDT,2019-09-23 12:38:17.292000000~2019-09-23 12:39:32.429000000,src,1619112,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50900,netflow 132.197.158.98:80->142.20.56.202:50900,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747122,1623265,FN_below_threshold,0.001688128,1,0,OPTC h201 attack,1,0.001688128,-0.000000000,MESSAGE,bf63f799-2340-4697-9135-d72fab13464d,1569257424043000000,2019-09-23 12:50:24.043000 EDT,2019-09-23 12:49:36.251000000~2019-09-23 12:51:16.952000000,src,1623265,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51037,netflow 132.197.158.98:80->142.20.56.202:51037,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747123,1618217,FN_below_threshold,0.001688128,1,0,OPTC h201 attack,1,0.001688128,-0.000000000,MESSAGE,036d5e7c-4ece-4872-a0b6-e18abb6ee2cb,1569256605299000000,2019-09-23 12:36:45.299000 EDT,2019-09-23 12:35:38.213000000~2019-09-23 12:37:11.239000000,src,1618217,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50872,netflow 132.197.158.98:80->142.20.56.202:50872,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747124,1623396,FN_below_threshold,0.001687771,1,0,OPTC h201 attack,1,0.001687771,-0.000000000,MESSAGE,3fff2717-c917-45a2-8a55-332805070245,1569257465375000000,2019-09-23 12:51:05.375000 EDT,2019-09-23 12:49:36.251000000~2019-09-23 12:51:16.952000000,src,1623396,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51045,netflow 132.197.158.98:80->142.20.56.202:51045,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747126,1635778,FN_below_threshold,0.001687533,1,0,OPTC h201 attack,1,0.001687533,-0.000000000,MESSAGE,c6145972-d87f-4064-b79c-5b38bc46f0d6,1569259287658000000,2019-09-23 13:21:27.658000 EDT,2019-09-23 13:20:10.046000000~2019-09-23 13:21:29.077000000,src,1635778,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51422,netflow 132.197.158.98:80->142.20.56.202:51422,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747129,1622095,FN_below_threshold,0.001686699,1,0,OPTC h201 attack,1,0.001686699,-0.000000000,MESSAGE,1772a200-bc6d-4494-8d7b-f945fdac7e01,1569257204489000000,2019-09-23 12:46:44.489000 EDT,2019-09-23 12:46:00.966000000~2019-09-23 12:47:06.223000000,src,1622095,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50995,netflow 132.197.158.98:80->142.20.56.202:50995,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747130,1609653,FN_below_threshold,0.001686462,1,0,OPTC h201 attack,1,0.001686462,-0.000000000,MESSAGE,c1d3088f-b4f8-4501-961e-e7216e678b8d,1569255246369000000,2019-09-23 12:14:06.369000 EDT,2019-09-23 12:13:21.447000000~2019-09-23 12:14:31.082000000,src,1609653,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50578,netflow 132.197.158.98:80->142.20.56.202:50578,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747132,1605028,FN_below_threshold,0.001685866,1,0,OPTC h201 attack,1,0.001685866,-0.000000000,MESSAGE,f2779bb6-645a-4b76-8ddd-133ecd49bbf8,1569254587284000000,2019-09-23 12:03:07.284000 EDT,2019-09-23 12:03:06.012000000~2019-09-23 12:04:31.761000000,src,1605028,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50449,netflow 132.197.158.98:80->142.20.56.202:50449,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747133,1634931,FN_below_threshold,0.001685390,1,0,OPTC h201 attack,1,0.001685390,-0.000000000,MESSAGE,6401d116-e15d-44d0-9f80-a4cd19318a92,1569259122723000000,2019-09-23 13:18:42.723000 EDT,2019-09-23 13:18:41.065000000~2019-09-23 13:20:09.994000000,src,1634931,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51383,netflow 132.197.158.98:80->142.20.56.202:51383,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747134,1623544,FN_below_threshold,0.001685033,1,0,OPTC h201 attack,1,0.001685033,-0.000000000,MESSAGE,291add9d-9dd8-4f95-a0b9-daf25bf7dab3,1569257514078000000,2019-09-23 12:51:54.078000 EDT,2019-09-23 12:51:17.342000000~2019-09-23 12:52:31.451000000,src,1623544,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51055,netflow 132.197.158.98:80->142.20.56.202:51055,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747136,1622333,FN_below_threshold,0.001683605,1,0,OPTC h201 attack,1,0.001683605,-0.000000000,MESSAGE,0a9fa408-962a-4b90-add9-b0f862a8d782,1569257230485000000,2019-09-23 12:47:10.485000 EDT,2019-09-23 12:47:06.223000000~2019-09-23 12:48:30.043000000,src,1622333,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51000,netflow 132.197.158.98:80->142.20.56.202:51000,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
