model_label,score_epoch,rank,node_id,node_group,node_group_label,score,label,pred_above_threshold,saved_pred,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,short_endpoint_pair
Non-leaky selected,3,898,391079,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,8F8B4F0F-CA32-2415-7EC2-880000000010,1523398417379724175,2018-04-10 18:13:37.379724 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,391079,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,899,390876,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,D78E24E1-C932-2415-C9A1-880000000010,1523398416605155031,2018-04-10 18:13:36.605155 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390876,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,900,390869,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,9516F594-C632-2415-BD99-880000000010,1523398402442073749,2018-04-10 18:13:22.442074 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390869,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,901,390663,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,0AADFC72-C632-2415-4D78-880000000010,1523398401872145674,2018-04-10 18:13:21.872146 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390663,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,902,390659,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,84125A71-C532-2415-6271-880000000010,1523398397549744772,2018-04-10 18:13:17.549745 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390659,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,903,390453,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,DAA32A51-BE32-2415-B731-880000000010,1523398366944994266,2018-04-10 18:12:46.944994 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390453,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,904,390449,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,8BEE0A3E-BE32-2415-E92E-880000000010,1523398366624149131,2018-04-10 18:12:46.624149 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390449,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,905,390242,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E9A4C018-B732-2415-8DEC-870000000010,1523398335933752553,2018-04-10 18:12:15.933753 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390242,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,906,390238,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,4765CED7-B532-2415-9CE5-870000000010,1523398330549167431,2018-04-10 18:12:10.549167 EDT,2018-04-10 18:16:19.278919363~2018-04-10 18:25:18.394667646,dst,643246,390238,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,907,387281,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,EBF95DE0-2631-2415-EC24-790000000010,1523396617000843755,2018-04-10 17:43:37.000844 EDT,2018-04-10 17:43:17.069448522~2018-04-10 17:53:04.246099931,dst,643246,387281,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,908,386501,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,B391FA81-2730-2415-3C12-740000000010,1523395520200610227,2018-04-10 17:25:20.200610 EDT,2018-04-10 17:25:19.501788539~2018-04-10 17:40:10.687351064,dst,643246,386501,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,909,386297,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,A5BC5B60-2730-2415-8CF2-730000000010,1523395519636552869,2018-04-10 17:25:19.636553 EDT,2018-04-10 17:25:19.501788539~2018-04-10 17:40:10.687351064,dst,643246,386297,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,910,386293,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,52984520-2630-2415-BBEA-730000000010,1523395514266392658,2018-04-10 17:25:14.266393 EDT,2018-04-10 17:25:19.501788539~2018-04-10 17:40:10.687351064,dst,643246,386293,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,911,386085,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,5176CB80-2430-2415-2BC3-730000000010,1523395507295843921,2018-04-10 17:25:07.295844 EDT,2018-04-10 17:20:46.637243302~2018-04-10 17:25:07.296513864,dst,643246,386085,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,912,384975,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,07044126-F62E-2415-F65B-6B0000000010,1523394208696697863,2018-04-10 17:03:28.696698 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384975,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,913,384771,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,4E09639A-F12E-2415-2811-6B0000000010,1523394189170248014,2018-04-10 17:03:09.170248 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384771,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,914,384767,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,7525A58A-F02E-2415-230A-6B0000000010,1523394184611177845,2018-04-10 17:03:04.611178 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384767,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,915,384559,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,66C17865-E92E-2415-14C7-6A0000000010,1523394153922740582,2018-04-10 17:02:33.922741 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384559,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,916,384554,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,5C1AED9B-E82E-2415-29C0-6A0000000010,1523394150541367900,2018-04-10 17:02:30.541368 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384554,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,917,384350,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,5C75A67C-E12E-2415-4387-6A0000000010,1523394119951873372,2018-04-10 17:01:59.951873 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384350,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,918,384346,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,68C5A18B-DF2E-2415-607F-6A0000000010,1523394111613289832,2018-04-10 17:01:51.613290 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384346,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,919,384141,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,B62D7A61-DF2E-2415-395A-6A0000000010,1523394110906052022,2018-04-10 17:01:50.906052 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384141,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,920,384135,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,A6D14EF5-DC2E-2415-B452-6A0000000010,1523394100501336486,2018-04-10 17:01:40.501337 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,384135,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,921,383928,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,78D05BD0-D52E-2415-5210-6A0000000010,1523394069816660088,2018-04-10 17:01:09.816660 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,383928,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,922,383924,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,CAC8AB1B-D42E-2415-0A09-6A0000000010,1523394062490257610,2018-04-10 17:01:02.490258 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,383924,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,923,383719,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,AAF04B8F-CF2E-2415-9CBD-690000000010,1523394042955296938,2018-04-10 17:00:42.955297 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,383719,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,924,383715,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,93AAAB4F-CE2E-2415-C5B5-690000000010,1523394037592861331,2018-04-10 17:00:37.592861 EDT,2018-04-10 17:01:09.680378081~2018-04-10 17:03:28.697676987,dst,643246,383715,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,925,382639,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,3F8BA971-F52D-2415-8FA1-610000000010,1523393106155244351,2018-04-10 16:45:06.155244 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382639,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,926,382433,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,04E2B44F-F52D-2415-1880-610000000010,1523393105585562116,2018-04-10 16:45:05.585562 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382433,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,927,382429,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E47E8B4B-F42D-2415-1178-610000000010,1523393101220773604,2018-04-10 16:45:01.220774 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382429,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,928,382223,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,24A99129-F42D-2415-A056-610000000010,1523393100650752292,2018-04-10 16:45:00.650752 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382223,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,929,382215,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,2EE16286-E92D-2415-524D-610000000010,1523393054963327278,2018-04-10 16:44:14.963327 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382215,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,930,382012,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,C672AA58-E92D-2415-A02C-610000000010,1523393054196265670,2018-04-10 16:44:14.196266 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382012,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,931,382008,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,622299DD-E72D-2415-9F25-610000000010,1523393047836566114,2018-04-10 16:44:07.836566 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,382008,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,932,381801,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,BE7328B8-E02D-2415-15E3-600000000010,1523393017143653310,2018-04-10 16:43:37.143653 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381801,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,933,381796,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,F1141203-DF2D-2415-FEDB-600000000010,1523393009810543857,2018-04-10 16:43:29.810544 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381796,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,934,381589,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,C3121593-DC2D-2415-5FB6-600000000010,1523392999341757123,2018-04-10 16:43:19.341757 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381589,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,935,381584,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,2652C5DB-DA2D-2415-78AE-600000000010,1523392991971332646,2018-04-10 16:43:11.971333 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381584,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,936,381377,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,256426A7-DA2D-2415-A28C-600000000010,1523392991088501797,2018-04-10 16:43:11.088502 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381377,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,937,381373,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,376833F2-D82D-2415-AC84-600000000010,1523392983757711415,2018-04-10 16:43:03.757711 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381373,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,938,381167,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,8A2B4AD0-D82D-2415-4063-600000000010,1523392983188777866,2018-04-10 16:43:03.188778 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381167,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,939,381163,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,B45F5BDF-D62D-2415-FF5B-600000000010,1523392974851628980,2018-04-10 16:42:54.851629 EDT,2018-04-10 16:45:00.517013435~2018-04-10 16:54:36.938132471,dst,643246,381163,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,940,380119,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,C4953E93-BE2C-2415-E05B-590000000010,1523391770983830980,2018-04-10 16:22:50.983831 EDT,2018-04-10 16:21:50.949746313~2018-04-10 16:23:53.786562406,dst,643246,380119,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,941,379915,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,F43E6F71-BE2C-2415-203C-590000000010,1523391770416594676,2018-04-10 16:22:50.416595 EDT,2018-04-10 16:21:50.949746313~2018-04-10 16:23:53.786562406,dst,643246,379915,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,942,379911,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,B632D7E3-BD2C-2415-3D35-590000000010,1523391768041042614,2018-04-10 16:22:48.041043 EDT,2018-04-10 16:21:50.949746313~2018-04-10 16:23:53.786562406,dst,643246,379911,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
